aptId,aptBath,aptNoOfRooms,aptViews,aptAddedDate,aptEditedDate,aptLat,aptLng,aptURL,aptFloor,aptStoreys,aptTotalPrice,aptPricePerSqm,aptCeilingHeight,aptArea,aptBldgType,aptCondition,aptStreet,aptDistrict,aptRegion,aptFacilities,aptAdditionalFacilities,aptNewConstruction,aptFacilities_heating,aptFacilities_centralheating,aptFacilities_irrigation,aptFacilities_gas,aptFacilities_water,aptFacilities_hotwater,aptFacilities_air-conditioner,aptFacilities_internet,aptFacilities_water24/7,aptFacilities_electricity,aptFacilities_canalization,aptFacilities_sewerage,aptAdditionalFacilities_openbalcony,aptAdditionalFacilities_laminateflooring,aptAdditionalFacilities_roadside,aptAdditionalFacilities_grating,aptAdditionalFacilities_irondoor,aptAdditionalFacilities_elevator,aptAdditionalFacilities_park,aptAdditionalFacilities_attic,aptAdditionalFacilities_closetothebusstation,aptAdditionalFacilities_heatedfloor,aptAdditionalFacilities_gate,aptAdditionalFacilities_eurowindows,aptAdditionalFacilities_gym,aptAdditionalFacilities_bilateral,aptAdditionalFacilities_sauna,aptAdditionalFacilities_view,aptAdditionalFacilities_securitysystem,aptAdditionalFacilities_heater,aptAdditionalFacilities_swimmingpool,aptAdditionalFacilities_loggia,aptAdditionalFacilities_sunny,aptAdditionalFacilities_tile,aptAdditionalFacilities_furniture,aptAdditionalFacilities_storageroom,aptAdditionalFacilities_fireplace,aptAdditionalFacilities_playground,aptAdditionalFacilities_basement,aptAdditionalFacilities_buildingexistence,aptAdditionalFacilities_equipment,aptAdditionalFacilities_parquet,aptAdditionalFacilities_highfirstfloor,aptAdditionalFacilities_parking,aptAdditionalFacilities_fence,aptAdditionalFacilities_balcony,aptAdditionalFacilities_garage
85329,1,4,984,24.09.2019,31.08.2020,40.1789684,44.5217494,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hanrapetutyan+St/Center/Yerevan/85329,4,5,187000,1000,3,187,stone,zero condition,hanrapetutyan st,center,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88501,1,4,968,13.11.2019,15.09.2020,40.1674127,44.5185113,https://myrealty.am/en/4-bedroom/apartment-for-sale/Rostom+St/Center/Yerevan/88501,9,10,200000,1351,2.8,148,monolit,good,rostom st,center,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88395,2,5,784,11.11.2019,08.09.2020,40.2039871,44.542691,https://myrealty.am/en/5-bedroom/apartment-for-sale/Droi+St/Qanaqer-Zeytun/Yerevan/88395,4,5,98000,784,2.8,125,stone,newly repaired,droi st,qanaqer-zeytun,yerevan,"heating,internet,hotwater,irrigation,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,tile,laminateflooring,view,roadside,closetothebusstation,garage,park",0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
102179,1,4,186,02.09.2020,13.09.2020,40.1839202,44.507468,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/102179,7,15,310000,3444,3,90,monolit,newly repaired,aram st,center,yerevan,"heating,internet,hotwater,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,openbalcony,tile,laminateflooring,sunny,view,roadside,park",1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
102352,1,4,54,07.09.2020,17.09.2020,40.2087578,44.5460824,https://myrealty.am/en/4-bedroom/apartment-for-sale//Qanaqer-Zeytun/Yerevan/102352,2,5,98000,817,2.8,120,stone,newly repaired,"",qanaqer-zeytun,yerevan,"heating,internet,hotwater,electricity,gas,water,water24/7","eurowindows,tile",0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89987,1,5,613,06.12.2019,07.07.2020,40.202326,44.5416252,https://myrealty.am/en/5-bedroom/apartment-for-sale/Droi+St/Qanaqer-Zeytun/Yerevan/89987,3,5,63000,525,2.8,120,stone,good,droi st,qanaqer-zeytun,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86168,2,4,888,07.10.2019,27.02.2020,40.1503258,44.5186098,https://myrealty.am/en/4-bedroom/apartment-for-sale/Rostovyan+St/Erebuni/Yerevan/86168,3,4,180000,1125,3,160,stone,newly repaired,rostovyan st,erebuni,yerevan,"water,water24/7,electricity,hotwater,gas,heating","parking,playground,closetothebusstation,sunny,parquet,tile,eurowindows,equipment,furniture",0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
85338,2,4,910,24.09.2019,04.08.2020,40.2083749,44.5454239,https://myrealty.am/en/4-bedroom/apartment-for-sale//Qanaqer-Zeytun/Yerevan/85338,6,6,73000,629,3.2,116,monolit,zero condition,"",qanaqer-zeytun,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85762,1,4,1202,30.09.2019,10.09.2020,40.1778973,44.5189876,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hanrapetutyan+St/Center/Yerevan/85762,3,3,170000,1700,2.8,100,stone,good,hanrapetutyan st,center,yerevan,"heating,gas,hotwater,internet,air-conditioner,electricity,water24/7,water,sewerage,canalization","sunny,view,closetothebusstation,bilateral,irondoor",0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94017,1,5,382,10.02.2020,19.09.2020,40.202326,44.5416252,https://myrealty.am/en/5-bedroom/apartment-for-sale/Droi+St/Qanaqer-Zeytun/Yerevan/94017,4,5,95000,731,3,130,stone,newly repaired,droi st,qanaqer-zeytun,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102751,2,4,45,16.09.2020,16.09.2020,40.1837288,44.5079954,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/102751,14,14,450000,3261,3,138,monolit,newly repaired,aram st,center,yerevan,"heating,hotwater,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,tile,parquet,sunny,view,closetothebusstation,playground,park,elevator",1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
95179,2,4,530,27.02.2020,01.09.2020,40.1503258,44.5208414,https://myrealty.am/en/4-bedroom/apartment-for-sale/Rostovyan+St/Erebuni/Yerevan/95179,3,4,190000,1188,3,160,stone,newly repaired,rostovyan st,erebuni,yerevan,"water,water24/7,electricity,hotwater,gas,heating","parking,playground,closetothebusstation,sunny,parquet,tile,eurowindows,equipment,furniture",0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
86981,2,4,1262,21.10.2019,15.09.2020,40.183333,44.516667,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hanrapetutyan+St/Center/Yerevan/86981,3,4,410000,1798,2.8,228,stone,newly repaired,hanrapetutyan st,center,yerevan,"water,water24/7,electricity,internet,hotwater,gas,heating","irondoor,roadside,closetothebusstation,view,sunny,parquet,tile,eurowindows,openbalcony",0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
75397,1,5,1184,07.04.2019,12.09.2020,40.1713366,44.5177361,https://myrealty.am/en/5-bedroom/apartment-for-sale/E.+Qochar+St/Center/Yerevan/75397,6,10,on request,on request,2.8,96,panel,good,e. qochar st,center,yerevan,"water,water24/7,electricity","irondoor,buildingexistence,roadside,closetothebusstation,view,sunny,parquet,tile,elevator",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
42856,2,4,4519,29.07.2017,20.08.2020,40.1833623,44.5082682,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/42856,6,17,450000,2961,3,152,monolit,newly repaired,aram st,center,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,grating,openbalcony,heatedfloor,securitysystem,sunny,view,roadside,closetothebusstation,parking,elevator",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
86913,1,4,985,19.10.2019,17.09.2020,40.183333,44.516667,https://myrealty.am/en/4-bedroom/apartment-for-sale//Qanaqer-Zeytun/Yerevan/86913,5,9,75000,843,3.2,89,panel,newly repaired,"",qanaqer-zeytun,yerevan,"sewerage,canalization,water24/7,electricity,hotwater,gas,heating","equipment,furniture,irondoor,park,roadside,closetothebusstation,sunny,laminateflooring,tile,eurowindows,elevator,openbalcony",0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
102956,2,4,19,21.09.2020,21.09.2020,40.2032386,44.5482223,https://myrealty.am/en/4-bedroom/apartment-for-sale/Rubinyants+St/Qanaqer-Zeytun/Yerevan/102956,3,16,75000,789,2.8,95,panel,good,rubinyants st,qanaqer-zeytun,yerevan,"heating,internet,hotwater,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,balcony,storageroom,tile,parquet,sunny,roadside,closetothebusstation,elevator",0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
76044,1,5,2967,16.04.2019,16.04.2019,40.1632626,44.2935926,https://myrealty.am/en/5-bedroom/apartment-for-sale/Ejmiatsin/Echmiadzin/Armavir/76044,2,2,32000,114,2.8,280,stone,newly repaired,ejmiatsin,echmiadzin,armavir,"internet,hotwater,irrigation,sewerage,canalization,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,balcony,basement,laminateflooring,sunny,view,bilateral,roadside,closetothebusstation,parking,buildingexistence,gate,highfirstfloor",0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0
70645,2,4,3384,02.02.2019,19.09.2020,40.1837288,44.5079954,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/70645,13,13,420000,3043,3,138,monolit,zero condition,aram st,center,yerevan,"sewerage,canalization,water,water24/7,electricity","irondoor,bilateral,securitysystem,playground,park,roadside,closetothebusstation,view,sunny,eurowindows,elevator,openbalcony",1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87125,2,4,1055,22.10.2019,16.09.2020,40.183333,44.516667,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hanrapetutyan+St/Center/Yerevan/87125,4,4,200000,1370,3,146,stone,newly repaired,hanrapetutyan st,center,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102118,1,4,84,29.05.2019,01.09.2020,40.1587648,44.5254114,https://myrealty.am/en/4-bedroom/apartment-for-sale/Sari+Tagh+7th+st/Erebuni/Yerevan/102118,5,10,80000,748,3,107,monolit,newly repaired,sari tagh 7th st,erebuni,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,tile,laminateflooring,sunny,view,roadside,closetothebusstation,parking,elevator",0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
67338,3,5,1818,13.03.2017,15.09.2020,40.1845988,44.5099309,https://myrealty.am/en/5-bedroom/apartment-for-sale/Ghazar+Parpetsi+St/Center/Yerevan/67338,4,4,380000,1900,3.2,200,stone,newly repaired,ghazar parpetsi st,center,yerevan,"heating,internet,hotwater,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,openbalcony,balcony,tile,sunny,view,roadside,closetothebusstation,park",0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
71193,2,4,2262,08.02.2019,01.09.2020,40.1835852,44.5079517,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/71193,6,17,395000,2782,3,142,monolit,newly repaired,aram st,center,yerevan,"sewerage,canalization,water,water24/7,electricity,centralheating,air-conditioner,internet,hotwater,gas,heating","irondoor,securitysystem,roadside,sunny,eurowindows,elevator,furniture",1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88629,1,4,878,14.11.2019,10.09.2020,40.1778973,44.5189876,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hanrapetutyan+St/Center/Yerevan/88629,4,4,150000,938,3,160,stone,zero condition,hanrapetutyan st,center,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69427,1,4,1345,17.01.2019,01.09.2020,40.1588149,44.5288023,https://myrealty.am/en/4-bedroom/apartment-for-sale/Sari+Tagh+7th+st/Erebuni/Yerevan/69427,5,10,80000,748,2.8,107,other,newly repaired,sari tagh 7th st,erebuni,yerevan,"water,water24/7,electricity,hotwater,gas,heating","parking,playground,closetothebusstation,sunny,laminateflooring,openbalcony,equipment,furniture",0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
97651,1,4,454,13.05.2020,16.09.2020,40.2087578,44.5460824,https://myrealty.am/en/4-bedroom/apartment-for-sale//Qanaqer-Zeytun/Yerevan/97651,2,5,90000,643,2.8,140,stone,newly repaired,"",qanaqer-zeytun,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72546,3,5,1623,02.03.2019,19.09.2020,40.1851217,44.510858,https://myrealty.am/en/5-bedroom/apartment-for-sale/Ghazar+Parpetsi+St/Center/Yerevan/72546,3,4,400000,2000,3.2,200,stone,newly repaired,ghazar parpetsi st,center,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,fireplace,eurowindows,irondoor,openbalcony,storageroom,tile,laminateflooring,securitysystem,sunny,view,bilateral,roadside,closetothebusstation,elevator",0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0
89525,3,4,902,29.11.2019,10.09.2020,40.1777334,44.519174,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hanrapetutyan+St/Center/Yerevan/89525,4,5,200000,1370,3,146,stone,newly repaired,hanrapetutyan st,center,yerevan,"water,water24/7,electricity,hotwater,gas,heating","irondoor,bilateral,playground,roadside,sunny,parquet,laminateflooring,tile,eurowindows,openbalcony,furniture",0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
88424,1,5,648,12.11.2019,15.09.2020,40.2094973,44.5140293,https://myrealty.am/en/5-bedroom/apartment-for-sale/Griboedov+St/Arabkir/Yerevan/88424,4,5,87000,757,2.8,115,stone,good,griboedov st,arabkir,yerevan,"water,water24/7,electricity,gas,heating","irondoor,sunny,tile,balcony,openbalcony",0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
76952,2,4,2781,30.04.2019,10.09.2020,40.1839079,44.507485,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/76952,6,14,680000,3560,3.2,191,monolit,newly repaired,aram st,center,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,centralheating,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,loggia,openbalcony,tile,laminateflooring,heatedfloor,securitysystem,sunny,view,bilateral,roadside,garage,playground,park",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1
86716,1,4,970,16.10.2019,17.09.2020,40.183333,44.516667,https://myrealty.am/en/4-bedroom/apartment-for-sale/16+District/Achapnyak/Yerevan/86716,5,16,85000,810,2.8,105,panel,newly repaired,16 district,achapnyak,yerevan,"water,water24/7,electricity,hotwater,gas,heating","laminateflooring,tile,eurowindows,elevator,openbalcony,equipment,furniture",0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
69431,1,4,1743,17.01.2019,17.09.2020,40.1588149,44.5288023,https://myrealty.am/en/4-bedroom/apartment-for-sale/Sari+Tagh+7th+st/Erebuni/Yerevan/69431,5,10,76000,710,2.8,107,other,newly repaired,sari tagh 7th st,erebuni,yerevan,"water,water24/7,electricity,hotwater,gas,heating","parking,closetothebusstation,sunny,laminateflooring,openbalcony,furniture",0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
81799,1,4,1784,22.07.2019,15.09.2020,40.1812627,44.5115928,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/81799,4,18,390000,3000,3.2,130,monolit,newly repaired,aram st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86826,1,4,1214,18.10.2019,15.09.2020,40.183333,44.516667,https://myrealty.am/en/4-bedroom/apartment-for-sale/16+District/Achapnyak/Yerevan/86826,5,16,80000,762,2.8,105,panel,newly repaired,16 district,achapnyak,yerevan,"water,water24/7,electricity,internet,hotwater,gas,heating","view,sunny,elevator,furniture",0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101322,1,4,221,11.08.2020,11.08.2020,40.1931618,44.5083278,https://myrealty.am/en/4-bedroom/apartment-for-sale/Sarmen+St/Center/Yerevan/101322,3,6,130000,1226,3,106,stone,good,sarmen st,center,yerevan,"hotwater,irrigation,sewerage,canalization,electricity,gas,water24/7","",0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89876,2,4,862,05.12.2019,24.08.2020,40.1795596,44.5223335,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hanrapetutyan+St/Center/Yerevan/89876,4,4,240000,1387,2.8,173,stone,newly repaired,hanrapetutyan st,center,yerevan,"sewerage,canalization,water,water24/7,electricity,internet,hotwater,gas,heating","irondoor,view,sunny,laminateflooring,tile,eurowindows,attic,openbalcony,equipment,furniture",0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
86233,1,5,390,08.10.2019,08.09.2020,40.183333,44.516667,https://myrealty.am/en/5-bedroom/apartment-for-sale/Gyulbenkyan+St/Arabkir/Yerevan/86233,14,14,92000,836,2.8,110,panel,newly repaired,gyulbenkyan st,arabkir,yerevan,"water,water24/7,electricity,hotwater,gas,heating","irondoor,heater,view,sunny,laminateflooring,tile,eurowindows,elevator,openbalcony,furniture",0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
81800,2,4,2467,23.07.2019,20.09.2020,40.1812627,44.5115928,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/81800,4,16,357000,2767,3,129,monolit,newly repaired,aram st,center,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,centralheating,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,storageroom,tile,parquet,securitysystem,sunny,view,roadside,closetothebusstation,parking,garage,playground,park,elevator",1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1
96318,1,4,796,20.03.2020,19.09.2020,40.2199708,44.4359685,https://myrealty.am/en/4-bedroom/apartment-for-sale/16+District/Achapnyak/Yerevan/96318,5,16,83000,790,2.8,105,panel,good,16 district,achapnyak,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,sunny,view,bilateral,closetothebusstation,elevator",0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
89999,2,4,1035,06.12.2019,11.08.2020,40.1778973,44.5189876,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hanrapetutyan+St/Center/Yerevan/89999,4,4,230000,1329,2.8,173,stone,newly repaired,hanrapetutyan st,center,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86322,1,5,796,09.10.2019,04.09.2020,40.183333,44.516667,https://myrealty.am/en/5-bedroom/apartment-for-sale/Gyulbenkyan+St/Arabkir/Yerevan/86322,12,12,100000,909,2.8,110,panel,newly repaired,gyulbenkyan st,arabkir,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91609,1,4,926,27.12.2019,19.09.2020,40.1777334,44.519174,https://myrealty.am/en/4-bedroom/apartment-for-sale/Hanrapetutyan+St/Center/Yerevan/91609,4,4,200000,1786,3.2,112,stone,newly repaired,hanrapetutyan st,center,yerevan,"electricity,water,water24/7,hotwater,gas,heating","irondoor,openbalcony",0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83265,2,4,1960,22.08.2019,19.09.2020,40.1839202,44.507468,https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/83265,9,16,750000,5000,3,150,monolit,newly repaired,aram st,center,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,tile,parquet,securitysystem,sunny,view,roadside,closetothebusstation,parking,playground,park,elevator",1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
69826,1,4,1604,23.01.2019,19.09.2020,40.198464,44.5029612,https://myrealty.am/en/4-bedroom/apartment-for-sale/A.+Avetisyan+St/Arabkir/Yerevan/69826,9,16,95000,990,2.8,96,panel,zero condition,a. avetisyan st,arabkir,yerevan,"water,water24/7,electricity","irondoor,view,sunny,elevator,balcony",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94873,1,5,471,23.02.2020,19.09.2020,40.1997097,44.4959327,https://myrealty.am/en/5-bedroom/apartment-for-sale/Gyulbenkyan+St/Arabkir/Yerevan/94873,1,5,113000,974,2.8,116,stone,good,gyulbenkyan st,arabkir,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82673,1,4,951,12.08.2019,19.09.2020,40.1931618,44.5083278,https://myrealty.am/en/4-bedroom/apartment-for-sale/Sarmen+St/Center/Yerevan/82673,6,7,250000,1429,2.8,175,stone,good,sarmen st,center,yerevan,"gas,hotwater,electricity,water24/7,water","",0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87247,2,4,842,24.10.2019,10.09.2020,40.183333,44.516667,https://myrealty.am/en/4-bedroom/apartment-for-sale/A.+Avetisyan+St/Arabkir/Yerevan/87247,3,8,143000,1135,2.8,126,stone,good,a. avetisyan st,arabkir,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,loggia,openbalcony,balcony,storageroom,tile,parquet,sunny,view,roadside,parking,playground,park,elevator",0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
